Transaction_ID,Products
616,"Toalla, Bolsa, Botella"
617,"Pantalones, Bolsa, Zapatillas, Camiseta"
618,"Toalla, Pantalones, Bolsa, Botella"
619,"Gorra, Camiseta, Pantalones"
620,"Zapatillas, Sudadera, Balón, Bolsa"
621,"Toalla, Botella"
622,"Toalla, Bolsa, Botella"
623,"Zapatillas, Sudadera, Calcetines"
624,"Toalla, Sudadera, Pantalones, Camiseta"
625,"Zapatillas, Sudadera, Calcetines"
626,"Gorra, Camiseta, Pantalones"
627,"Toalla, Sudadera, Camiseta"
628,"Zapatillas, Sudadera, Calcetines"
629,"Zapatillas, Balón, Bolsa"
630,"Zapatillas, Balón, Bolsa, Botella"
631,"Toalla, Bolsa, Botella"
632,"Toalla, Bolsa, Botella"
633,"Zapatillas, Botella, Toalla, Bolsa, Camiseta"
634,Calcetines
635,"Zapatillas, Balón, Bolsa"
636,"Camiseta, Toalla, Gorra, Calcetines"
637,"Toalla, Sudadera, Camiseta"
638,"Pantalones, Sudadera, Bolsa, Balón"
639,"Bolsa, Zapatillas, Sudadera"
640,"Gorra, Camiseta, Pantalones"
641,"Bolsa, Gorra, Zapatillas, Toalla"
642,"Gorra, Camiseta, Pantalones"
643,"Pantalones, Zapatillas"
644,Toalla
645,"Camiseta, Toalla, Gorra"
646,"Gorra, Camiseta, Pantalones"
647,"Camiseta, Calcetines, Gorra"
648,"Toalla, Sudadera, Camiseta"
649,"Zapatillas, Sudadera, Calcetines"
650,"Gorra, Camiseta, Calcetines, Pantalones"
651,"Zapatillas, Sudadera, Calcetines"
652,"Gorra, Bolsa, Zapatillas"
653,"Zapatillas, Sudadera, Balón, Gorra, Bolsa"
654,"Toalla, Sudadera, Camiseta"
655,"Zapatillas, Sudadera, Calcetines"
656,"Balón, Camiseta, Zapatillas"
657,"Toalla, Sudadera, Bolsa, Botella"
658,"Zapatillas, Pantalones, Toalla, Balón, Bolsa"
659,"Zapatillas, Balón, Bolsa"
660,"Toalla, Botella, Zapatillas, Pantalones"
661,"Zapatillas, Sudadera, Calcetines"
662,"Pantalones, Calcetines"
663,"Gorra, Camiseta, Pantalones"
664,"Zapatillas, Balón, Bolsa, Camiseta"
665,"Zapatillas, Sudadera, Balón, Calcetines"
666,"Gorra, Camiseta, Pantalones"
667,"Pantalones, Toalla"
668,"Botella, Gorra, Balón, Sudadera"
669,"Zapatillas, Calcetines, Toalla, Sudadera, Balón"
670,"Bolsa, Calcetines, Botella, Toalla"
671,"Camiseta, Botella, Pantalones, Calcetines"
672,"Calcetines, Balón, Pantalones, Bolsa"
673,"Gorra, Bolsa, Pantalones, Botella"
674,"Zapatillas, Balón, Bolsa, Pantalones"
675,"Toalla, Bolsa, Botella"
676,"Pantalones, Zapatillas, Balón"
677,"Toalla, Gorra, Camiseta, Pantalones"
678,"Gorra, Bolsa, Camiseta, Pantalones"
679,Bolsa
680,"Gorra, Camiseta, Pantalones"
681,"Zapatillas, Balón, Bolsa, Botella"
682,"Toalla, Sudadera, Calcetines, Camiseta"
683,"Toalla, Bolsa, Calcetines, Botella"
684,"Toalla, Bolsa, Botella"
685,"Botella, Pantalones, Gorra, Bolsa, Camiseta"
686,"Bolsa, Gorra, Balón"
687,"Zapatillas, Balón, Bolsa, Pantalones"
688,"Toalla, Sudadera, Camiseta"
689,"Gorra, Camiseta, Pantalones"
690,"Toalla, Bolsa, Pantalones"
691,"Toalla, Sudadera, Camiseta"
692,"Toalla, Sudadera, Camiseta"
693,"Zapatillas, Balón, Bolsa"
694,"Toalla, Balón, Bolsa, Botella"
695,"Sudadera, Toalla, Camiseta"
696,"Camiseta, Calcetines, Balón"
697,"Zapatillas, Balón, Bolsa"
698,"Zapatillas, Balón, Bolsa"
699,"Toalla, Sudadera, Camiseta"
700,"Botella, Gorra, Balón, Camiseta"
701,"Gorra, Pantalones, Bolsa"
702,"Pantalones, Sudadera, Botella, Bolsa"
703,"Balón, Calcetines, Camiseta, Sudadera"
704,"Zapatillas, Calcetines, Pantalones, Sudadera, Balón"
705,Botella
706,"Gorra, Camiseta, Pantalones"
707,"Camiseta, Sudadera, Zapatillas, Toalla"
708,"Zapatillas, Balón, Bolsa"
709,"Toalla, Bolsa, Botella"
710,"Zapatillas, Sudadera, Calcetines, Pantalones"
711,"Calcetines, Camiseta, Toalla, Gorra"
712,"Zapatillas, Balón, Bolsa"
713,"Toalla, Sudadera, Camiseta"
714,"Zapatillas, Sudadera, Bolsa, Calcetines"
715,"Zapatillas, Balón, Bolsa"
716,"Camiseta, Botella"
717,"Toalla, Sudadera, Botella, Camiseta"
718,"Zapatillas, Sudadera, Calcetines"
719,"Zapatillas, Balón, Bolsa, Calcetines"
720,"Bolsa, Sudadera"
721,"Toalla, Sudadera, Calcetines, Camiseta"
722,"Toalla, Sudadera, Camiseta"
723,"Toalla, Bolsa, Botella"
724,"Sudadera, Bolsa, Balón"
725,"Toalla, Sudadera, Camiseta"
726,"Toalla, Bolsa, Botella"
727,"Pantalones, Toalla, Gorra, Balón, Camiseta"
728,"Toalla, Sudadera, Botella, Camiseta"
729,"Botella, Balón, Pantalones"
730,"Zapatillas, Calcetines"
731,"Toalla, Sudadera, Camiseta"
732,"Gorra, Pantalones, Bolsa"
733,"Pantalones, Toalla, Gorra, Bolsa, Camiseta"
734,"Gorra, Toalla, Balón"
735,"Gorra, Camiseta, Pantalones"
736,"Toalla, Bolsa, Camiseta, Botella"
737,"Toalla, Sudadera, Camiseta"
738,"Bolsa, Botella, Camiseta, Calcetines"
739,"Zapatillas, Balón, Bolsa, Camiseta"
740,"Toalla, Botella"
741,"Toalla, Gorra, Bolsa, Botella"
742,"Zapatillas, Sudadera, Calcetines"
743,"Botella, Calcetines, Toalla, Gorra, Bolsa"
744,"Calcetines, Bolsa, Sudadera, Zapatillas"
745,"Toalla, Sudadera, Camiseta"
746,"Gorra, Camiseta, Pantalones"
747,"Toalla, Sudadera, Camiseta"
748,"Zapatillas, Gorra, Camiseta, Pantalones"
749,"Gorra, Camiseta, Pantalones"
750,"Pantalones, Toalla, Calcetines"
751,"Zapatillas, Balón, Bolsa"
752,"Zapatillas, Balón, Bolsa, Pantalones"
753,"Gorra, Pantalones"
754,"Toalla, Zapatillas, Balón, Bolsa"
755,"Pantalones, Calcetines, Camiseta"
756,"Zapatillas, Sudadera, Calcetines"
757,"Zapatillas, Botella, Pantalones, Balón, Bolsa"
758,"Zapatillas, Pantalones"
759,"Gorra, Zapatillas"
760,"Zapatillas, Calcetines, Sudadera, Gorra, Camiseta"
761,"Zapatillas, Sudadera, Calcetines"
762,"Zapatillas, Sudadera, Balón, Calcetines"
763,"Toalla, Bolsa, Botella"
764,"Gorra, Camiseta, Pantalones"
765,"Zapatillas, Sudadera, Gorra, Calcetines"
766,"Zapatillas, Sudadera, Balón, Bolsa"
767,"Toalla, Bolsa, Botella"
768,"Zapatillas, Balón, Bolsa"
769,"Zapatillas, Balón, Bolsa, Pantalones"
770,"Zapatillas, Sudadera, Calcetines"
771,"Toalla, Sudadera, Camiseta"
772,"Zapatillas, Sudadera, Calcetines"
773,"Zapatillas, Balón, Bolsa"
774,"Toalla, Bolsa, Botella"
775,"Gorra, Camiseta, Pantalones"
776,"Gorra, Camiseta, Pantalones"
777,"Camiseta, Gorra, Calcetines"
778,"Zapatillas, Balón, Bolsa"
779,"Zapatillas, Balón, Bolsa"
780,"Botella, Zapatillas, Pantalones"
781,"Zapatillas, Balón, Bolsa"
782,"Gorra, Balón, Camiseta, Pantalones"
783,"Zapatillas, Sudadera, Calcetines"
784,"Gorra, Camiseta, Pantalones"
785,"Zapatillas, Sudadera, Bolsa, Calcetines"
786,"Toalla, Camiseta, Zapatillas, Botella"
787,"Toalla, Sudadera, Camiseta"
788,"Zapatillas, Sudadera, Calcetines"
789,Balón
790,"Zapatillas, Balón, Bolsa"
791,"Calcetines, Sudadera, Pantalones, Camiseta"
792,"Zapatillas, Botella, Balón, Gorra, Bolsa"
793,"Bolsa, Sudadera, Toalla, Camiseta"
794,"Botella, Toalla, Balón, Gorra, Bolsa"
795,"Gorra, Zapatillas, Camiseta, Balón"
796,"Gorra, Camiseta, Pantalones"
797,"Toalla, Bolsa, Botella"
798,"Toalla, Bolsa, Botella"
799,"Toalla, Bolsa, Botella"
800,"Toalla, Sudadera, Camiseta"
801,"Toalla, Zapatillas, Sudadera, Calcetines"
802,"Toalla, Sudadera, Camiseta"
803,"Gorra, Camiseta, Pantalones"
804,"Pantalones, Camiseta, Toalla"
805,"Zapatillas, Sudadera, Calcetines, Camiseta"
806,"Camiseta, Sudadera, Zapatillas, Bolsa"
807,"Toalla, Sudadera, Bolsa, Botella"
808,"Toalla, Balón, Bolsa, Gorra"
809,"Balón, Botella, Bolsa, Sudadera"
810,"Zapatillas, Sudadera, Calcetines"
811,"Toalla, Bolsa, Botella"
812,"Zapatillas, Balón, Bolsa"
813,"Toalla, Sudadera, Camiseta"
814,"Gorra, Camiseta, Pantalones"
815,"Toalla, Zapatillas, Bolsa, Botella"
816,"Botella, Toalla, Bolsa, Sudadera"
817,"Sudadera, Gorra"
818,"Gorra, Botella, Camiseta, Pantalones"
819,"Zapatillas, Balón, Bolsa"
820,"Toalla, Gorra, Pantalones"
821,"Balón, Toalla, Botella, Camiseta"
822,"Zapatillas, Balón, Bolsa"
823,"Balón, Pantalones, Bolsa, Botella"
824,"Camiseta, Pantalones, Toalla, Gorra"
825,"Zapatillas, Toalla, Sudadera, Bolsa, Camiseta"
826,"Gorra, Camiseta, Pantalones"
827,"Camiseta, Sudadera, Zapatillas, Bolsa"
828,"Zapatillas, Sudadera, Calcetines"
829,"Camiseta, Bolsa, Botella, Balón"
830,"Toalla, Bolsa, Botella"
831,"Zapatillas, Sudadera, Calcetines"
832,"Toalla, Pantalones, Bolsa, Botella"
833,"Zapatillas, Balón, Bolsa"
834,"Zapatillas, Sudadera, Pantalones"
835,"Zapatillas, Botella, Camiseta"
836,"Toalla, Botella"
837,"Toalla, Balón, Bolsa, Botella"
838,"Zapatillas, Sudadera, Calcetines"
839,"Gorra, Pantalones, Sudadera"
840,"Zapatillas, Botella, Balón, Gorra, Bolsa"
841,"Toalla, Sudadera, Camiseta"
842,"Zapatillas, Balón, Bolsa"
843,Camiseta
844,"Toalla, Sudadera, Camiseta"
845,"Zapatillas, Balón, Bolsa"
846,"Zapatillas, Balón, Bolsa"
847,"Zapatillas, Sudadera, Calcetines, Botella"
848,"Camiseta, Pantalones, Calcetines, Gorra"
849,"Zapatillas, Balón, Bolsa, Calcetines"
850,"Gorra, Camiseta, Pantalones"
851,"Gorra, Camiseta, Pantalones"
852,"Zapatillas, Sudadera, Calcetines"
853,"Toalla, Bolsa, Botella"
854,"Zapatillas, Toalla, Sudadera, Bolsa, Camiseta"
855,"Sudadera, Botella, Zapatillas"
856,"Calcetines, Gorra, Bolsa"
857,"Zapatillas, Sudadera, Gorra, Calcetines"
858,"Zapatillas, Sudadera, Calcetines"
859,"Zapatillas, Balón, Bolsa"
860,"Gorra, Camiseta, Pantalones"
861,"Toalla, Pantalones, Bolsa, Botella"
862,"Sudadera, Toalla, Botella"
863,"Zapatillas, Gorra, Camiseta, Pantalones"
864,"Gorra, Camiseta, Pantalones"
865,"Zapatillas, Balón, Bolsa"
866,"Zapatillas, Sudadera, Pantalones, Balón"
867,"Botella, Pantalones, Camiseta, Calcetines"
868,"Toalla, Bolsa, Botella"
869,"Toalla, Camiseta"
870,"Pantalones, Balón, Sudadera"
871,"Toalla, Sudadera, Camiseta"
872,"Gorra, Camiseta, Pantalones"
873,"Balón, Calcetines, Bolsa"
874,"Zapatillas, Sudadera, Calcetines, Pantalones"
875,"Zapatillas, Pantalones, Gorra, Balón, Camiseta"
876,"Zapatillas, Sudadera, Calcetines"
877,"Zapatillas, Sudadera, Calcetines"
878,"Zapatillas, Calcetines, Sudadera, Gorra, Bolsa"
879,"Zapatillas, Balón, Bolsa"
880,"Zapatillas, Sudadera, Calcetines, Pantalones"
881,"Gorra, Camiseta, Pantalones"
882,"Zapatillas, Sudadera, Gorra, Calcetines"
883,"Zapatillas, Balón, Bolsa"
884,"Calcetines, Balón, Camiseta"
885,"Zapatillas, Balón, Bolsa"
886,"Toalla, Sudadera, Botella, Camiseta"
887,"Pantalones, Botella"
888,"Toalla, Sudadera, Camiseta"
889,"Sudadera, Bolsa"
890,"Toalla, Bolsa, Botella"
891,"Botella, Zapatillas"
892,"Toalla, Pantalones, Balón"
893,"Toalla, Sudadera, Calcetines, Camiseta"
894,"Zapatillas, Sudadera, Calcetines"
895,"Calcetines, Pantalones, Gorra, Bolsa, Camiseta"
896,"Zapatillas, Balón, Bolsa, Camiseta"
897,"Pantalones, Toalla, Gorra"
898,"Toalla, Botella, Balón, Calcetines"
899,"Zapatillas, Sudadera, Calcetines"
900,"Toalla, Bolsa, Camiseta, Botella"
901,"Toalla, Sudadera, Bolsa, Botella"
902,"Zapatillas, Balón, Bolsa"
903,"Bolsa, Botella, Sudadera"
904,"Zapatillas, Sudadera, Calcetines"
905,"Zapatillas, Sudadera, Calcetines"
906,"Calcetines, Sudadera"
907,"Balón, Zapatillas, Camiseta"
908,"Zapatillas, Balón, Bolsa"
909,"Botella, Toalla, Sudadera, Gorra, Bolsa"
910,"Toalla, Bolsa, Botella"
911,"Toalla, Balón, Bolsa, Botella"
912,"Pantalones, Balón, Gorra"
913,"Gorra, Botella, Camiseta, Pantalones"
914,"Toalla, Bolsa, Botella"
915,"Toalla, Sudadera, Camiseta"
916,"Toalla, Sudadera, Camiseta"
917,"Gorra, Camiseta, Pantalones"
918,"Botella, Pantalones, Toalla, Bolsa, Camiseta"
919,"Balón, Toalla"
920,"Zapatillas, Toalla, Balón, Bolsa, Camiseta"
921,"Toalla, Sudadera, Camiseta"
922,"Zapatillas, Pantalones, Balón, Gorra, Bolsa"
923,"Balón, Zapatillas, Bolsa"
924,"Toalla, Zapatillas, Bolsa, Botella"
925,"Zapatillas, Balón, Bolsa"
926,"Botella, Bolsa, Calcetines"
927,"Gorra, Camiseta, Pantalones"
928,Balón
929,"Toalla, Balón, Bolsa, Botella"
930,"Gorra, Sudadera, Botella, Pantalones"
931,"Pantalones, Gorra, Camiseta"
932,"Zapatillas, Sudadera, Calcetines, Pantalones"
933,"Gorra, Pantalones, Balón"
934,"Zapatillas, Toalla, Sudadera, Balón, Bolsa"
935,"Zapatillas, Balón, Bolsa"
936,"Zapatillas, Sudadera, Gorra, Calcetines"
937,"Toalla, Bolsa, Botella"
938,"Zapatillas, Sudadera, Calcetines"
939,"Toalla, Sudadera, Camiseta"
940,"Pantalones, Gorra"
941,"Zapatillas, Balón, Bolsa"
942,Bolsa
943,"Zapatillas, Bolsa"
944,"Zapatillas, Balón, Bolsa"
945,"Zapatillas, Sudadera, Calcetines"
946,"Pantalones, Camiseta"
947,"Gorra, Camiseta, Calcetines, Pantalones"
948,"Zapatillas, Calcetines, Sudadera, Balón, Bolsa"
949,"Pantalones, Sudadera, Toalla, Bolsa"
950,"Zapatillas, Sudadera, Calcetines"
951,"Toalla, Gorra, Camiseta, Pantalones"
952,"Gorra, Camiseta, Pantalones"
953,"Toalla, Bolsa, Botella"
954,"Toalla, Bolsa, Botella"
955,"Gorra, Sudadera, Botella"
956,"Toalla, Sudadera, Camiseta"
957,"Zapatillas, Botella, Pantalones, Balón, Bolsa"
958,"Zapatillas, Balón, Pantalones, Sudadera"
959,"Zapatillas, Sudadera, Calcetines"
960,"Pantalones, Calcetines, Camiseta, Toalla"
961,"Zapatillas, Sudadera, Calcetines"
962,"Toalla, Sudadera, Camiseta"
963,"Zapatillas, Balón, Bolsa"
964,"Toalla, Sudadera, Bolsa, Camiseta"
965,"Toalla, Bolsa, Calcetines, Botella"
966,"Botella, Toalla, Sudadera, Gorra, Camiseta"
967,"Calcetines, Balón, Camiseta"
968,"Zapatillas, Sudadera, Calcetines"
969,"Zapatillas, Botella, Calcetines, Pantalones, Sudadera"
970,"Gorra, Camiseta, Pantalones"
971,"Toalla, Sudadera, Camiseta"
972,"Botella, Toalla, Sudadera, Balón, Camiseta"
973,"Zapatillas, Sudadera, Calcetines"
974,"Zapatillas, Balón, Bolsa"
975,"Toalla, Bolsa, Botella"
976,"Zapatillas, Sudadera, Calcetines, Camiseta"
977,"Pantalones, Balón, Gorra"
978,"Toalla, Sudadera, Camiseta"
979,"Bolsa, Botella, Camiseta"
980,"Gorra, Balón"
981,"Gorra, Camiseta, Pantalones"
982,"Zapatillas, Sudadera, Calcetines"
983,"Zapatillas, Sudadera, Calcetines"
984,"Zapatillas, Sudadera, Gorra, Calcetines"
985,"Toalla, Bolsa, Botella"
986,"Toalla, Bolsa, Botella"
987,"Toalla, Gorra, Camiseta, Pantalones"
988,"Bolsa, Zapatillas, Balón"
989,"Zapatillas, Sudadera, Balón, Bolsa"
990,"Gorra, Camiseta, Botella"
991,"Zapatillas, Sudadera, Calcetines"
992,"Zapatillas, Pantalones, Bolsa"
993,"Zapatillas, Balón, Bolsa, Pantalones"
994,"Zapatillas, Botella, Calcetines, Pantalones, Sudadera"
995,"Toalla, Zapatillas, Sudadera"
996,"Zapatillas, Sudadera, Calcetines"
997,"Zapatillas, Sudadera, Calcetines"
998,"Zapatillas, Balón, Bolsa, Camiseta"
999,"Zapatillas, Balón, Bolsa"
1000,"Zapatillas, Balón, Bolsa"
1001,"Toalla, Sudadera, Camiseta"
1002,"Zapatillas, Sudadera, Calcetines"
1003,"Zapatillas, Balón, Bolsa"
1004,"Bolsa, Gorra, Botella, Sudadera"
1005,"Calcetines, Botella, Gorra"
1006,"Toalla, Bolsa, Botella"
1007,"Zapatillas, Balón, Bolsa"
1008,"Balón, Calcetines, Pantalones"
1009,Calcetines
1010,"Pantalones, Sudadera, Gorra, Toalla"
1011,"Toalla, Balón, Botella"
1012,"Zapatillas, Calcetines, Sudadera, Balón"
1013,"Zapatillas, Botella"
1014,"Gorra, Camiseta, Pantalones"
1015,"Zapatillas, Sudadera, Calcetines"
1016,"Toalla, Pantalones, Camiseta, Gorra"
1017,"Bolsa, Botella, Camiseta"
1018,"Toalla, Sudadera, Calcetines, Camiseta"
1019,"Sudadera, Zapatillas"
1020,"Zapatillas, Balón, Bolsa, Botella"
1021,"Zapatillas, Sudadera, Balón, Bolsa, Camiseta"
1022,"Zapatillas, Sudadera, Calcetines"
1023,"Toalla, Bolsa, Botella"
1024,"Gorra, Camiseta, Pantalones"
1025,"Zapatillas, Sudadera, Calcetines"
1026,"Bolsa, Gorra, Sudadera, Botella"
1027,"Camiseta, Botella, Gorra"
1028,"Zapatillas, Sudadera, Calcetines"
1029,"Bolsa, Zapatillas, Toalla, Sudadera"
1030,"Zapatillas, Balón, Bolsa, Gorra"
1031,"Gorra, Balón, Bolsa, Botella"
1032,"Toalla, Gorra, Bolsa, Botella"
1033,"Zapatillas, Sudadera, Calcetines, Pantalones"
1034,"Toalla, Sudadera, Camiseta"
1035,"Zapatillas, Sudadera, Calcetines"
1036,"Camiseta, Balón"
1037,"Calcetines, Toalla, Sudadera, Bolsa, Camiseta"
1038,"Zapatillas, Balón, Bolsa, Calcetines"
1039,"Zapatillas, Sudadera, Calcetines"
1040,Toalla
1041,Zapatillas
1042,"Bolsa, Gorra"
1043,"Toalla, Sudadera, Camiseta"
1044,"Pantalones, Toalla, Sudadera, Bolsa, Camiseta"
1045,"Zapatillas, Sudadera, Balón, Gorra, Bolsa"
1046,"Gorra, Zapatillas, Bolsa, Sudadera"
1047,"Toalla, Bolsa, Botella"
1048,"Zapatillas, Balón, Bolsa"
1049,"Zapatillas, Balón, Bolsa"
1050,"Zapatillas, Sudadera, Calcetines"
1051,"Zapatillas, Sudadera, Calcetines"
1052,"Zapatillas, Botella, Toalla, Sudadera, Camiseta"
1053,"Zapatillas, Sudadera, Calcetines"
1054,"Toalla, Zapatillas, Sudadera, Calcetines"
1055,"Zapatillas, Calcetines, Sudadera, Gorra, Balón"
1056,"Toalla, Zapatillas, Balón, Bolsa"
1057,"Zapatillas, Balón, Bolsa"
1058,"Zapatillas, Balón, Bolsa"
1059,"Toalla, Bolsa, Botella"
1060,"Zapatillas, Sudadera, Calcetines"
1061,"Zapatillas, Sudadera, Calcetines"
1062,"Zapatillas, Balón, Gorra, Bolsa, Camiseta"
1063,"Bolsa, Balón, Botella"
1064,"Toalla, Sudadera, Camiseta"
1065,"Gorra, Camiseta, Pantalones"
1066,"Gorra, Camiseta, Pantalones"
1067,"Toalla, Sudadera, Bolsa, Botella"
1068,"Toalla, Sudadera, Camiseta"
1069,"Toalla, Sudadera, Camiseta"
1070,"Toalla, Sudadera, Camiseta"
1071,"Zapatillas, Balón, Bolsa"
1072,"Zapatillas, Camiseta, Sudadera"
1073,"Toalla, Sudadera, Gorra, Camiseta"
1074,"Gorra, Camiseta, Pantalones"
1075,"Toalla, Calcetines, Botella, Zapatillas"
1076,"Toalla, Zapatillas, Sudadera, Camiseta"
1077,"Toalla, Sudadera, Camiseta"
1078,"Zapatillas, Pantalones, Calcetines, Toalla"
1079,"Toalla, Sudadera, Camiseta"
1080,"Gorra, Camiseta, Pantalones"
1081,"Toalla, Bolsa, Calcetines, Botella"
1082,"Toalla, Bolsa, Botella"
1083,"Zapatillas, Balón, Bolsa"
1084,"Zapatillas, Sudadera, Calcetines"
1085,"Gorra, Camiseta, Pantalones"
1086,"Pantalones, Sudadera, Gorra, Bolsa, Camiseta"
1087,"Zapatillas, Sudadera, Balón, Calcetines"
1088,"Toalla, Sudadera, Camiseta"
1089,"Gorra, Camiseta, Pantalones"
1090,"Zapatillas, Balón, Bolsa"
1091,"Sudadera, Bolsa"
1092,"Zapatillas, Balón, Bolsa, Botella"
1093,"Toalla, Bolsa, Botella"
1094,"Zapatillas, Balón, Bolsa"
1095,"Zapatillas, Sudadera, Calcetines"
1096,"Gorra, Camiseta, Pantalones"
1097,"Zapatillas, Balón, Bolsa, Calcetines"
1098,"Zapatillas, Sudadera, Calcetines"
1099,"Balón, Pantalones, Calcetines, Bolsa"
1100,"Zapatillas, Sudadera, Calcetines"
1101,"Botella, Bolsa, Sudadera"
1102,"Toalla, Sudadera, Camiseta"
1103,"Bolsa, Calcetines, Camiseta, Gorra"
1104,"Toalla, Sudadera, Camiseta"
1105,"Bolsa, Zapatillas, Calcetines, Pantalones"
1106,"Zapatillas, Sudadera, Calcetines"
1107,"Balón, Botella, Toalla, Sudadera"
1108,"Gorra, Balón, Camiseta, Pantalones"
1109,"Zapatillas, Balón, Bolsa"
1110,"Toalla, Bolsa, Botella"
1111,"Toalla, Zapatillas, Sudadera, Calcetines"
1112,"Gorra, Camiseta, Toalla"
1113,"Zapatillas, Calcetines, Pantalones, Balón, Bolsa"
1114,"Zapatillas, Sudadera, Calcetines"
1115,Gorra
1116,"Gorra, Camiseta, Pantalones"
1117,"Gorra, Camiseta, Pantalones"
1118,"Pantalones, Toalla"
1119,"Gorra, Camiseta, Pantalones"
1120,"Gorra, Botella, Camiseta, Pantalones"
1121,"Gorra, Camiseta, Pantalones"
1122,"Zapatillas, Balón, Bolsa, Gorra"
1123,"Toalla, Sudadera, Camiseta"
1124,"Zapatillas, Sudadera, Balón, Calcetines"
1125,"Bolsa, Sudadera"
1126,"Botella, Pantalones, Toalla, Balón, Bolsa"
1127,"Toalla, Bolsa, Botella"
1128,"Toalla, Sudadera, Pantalones, Camiseta"
1129,"Calcetines, Zapatillas, Sudadera"
1130,"Toalla, Bolsa, Botella"
1131,"Toalla, Sudadera, Camiseta"
1132,"Toalla, Bolsa, Botella"
1133,"Zapatillas, Toalla, Pantalones"
1134,"Toalla, Bolsa, Botella"
1135,"Zapatillas, Balón, Bolsa"
1136,Pantalones
1137,"Gorra, Camiseta, Calcetines, Pantalones"
1138,"Zapatillas, Sudadera, Calcetines"
1139,"Toalla, Bolsa, Botella"
1140,"Toalla, Bolsa, Botella"
1141,"Toalla, Gorra, Bolsa, Botella"
1142,"Calcetines, Balón, Pantalones, Sudadera"
1143,"Toalla, Balón, Bolsa, Botella"
1144,"Toalla, Bolsa, Botella"
1145,"Zapatillas, Balón, Bolsa"
1146,"Toalla, Sudadera, Camiseta"
1147,"Toalla, Sudadera, Camiseta"
1148,"Calcetines, Bolsa, Camiseta"
1149,"Gorra, Camiseta, Pantalones"
1150,"Camiseta, Gorra, Botella, Balón"
1151,"Toalla, Sudadera, Botella, Camiseta"
1152,"Camiseta, Balón, Sudadera, Pantalones"
1153,"Zapatillas, Balón, Bolsa"
1154,Pantalones
1155,"Toalla, Gorra, Bolsa, Botella"
1156,"Calcetines, Bolsa, Sudadera"
1157,"Toalla, Pantalones, Bolsa, Botella"
1158,"Gorra, Camiseta, Pantalones"
1159,"Sudadera, Gorra, Camiseta, Pantalones"
1160,"Gorra, Camiseta, Pantalones"
1161,Gorra
1162,"Zapatillas, Calcetines, Toalla, Sudadera, Gorra"
1163,"Toalla, Bolsa, Botella"
1164,"Zapatillas, Balón, Bolsa"
1165,"Zapatillas, Balón, Bolsa"
1166,"Toalla, Zapatillas, Sudadera, Camiseta"
1167,"Zapatillas, Balón, Bolsa"
1168,"Zapatillas, Sudadera, Calcetines"
1169,"Zapatillas, Sudadera, Calcetines"
1170,"Balón, Calcetines, Gorra, Camiseta"
1171,"Zapatillas, Balón, Bolsa"
1172,"Bolsa, Gorra, Botella"
1173,"Toalla, Sudadera, Camiseta"
1174,Gorra
1175,"Zapatillas, Sudadera, Calcetines, Pantalones"
1176,"Toalla, Balón, Bolsa, Botella"
1177,"Balón, Pantalones, Botella, Calcetines"
1178,"Zapatillas, Balón, Bolsa"
1179,"Gorra, Camiseta, Botella, Toalla"
1180,"Zapatillas, Sudadera, Calcetines, Camiseta"
1181,"Camiseta, Botella, Pantalones"
1182,"Toalla, Sudadera, Balón, Camiseta"
1183,"Zapatillas, Balón, Bolsa"
1184,"Zapatillas, Sudadera, Calcetines"
1185,"Toalla, Bolsa, Botella"
1186,"Zapatillas, Balón, Bolsa"
1187,"Toalla, Sudadera, Calcetines, Camiseta"
1188,"Toalla, Bolsa, Calcetines, Botella"
1189,"Zapatillas, Sudadera, Balón, Bolsa"
1190,"Pantalones, Balón, Botella"
1191,Toalla
1192,"Toalla, Sudadera, Camiseta"
1193,"Pantalones, Botella, Gorra"
1194,"Toalla, Sudadera, Camiseta"
1195,"Zapatillas, Balón, Bolsa"
1196,"Sudadera, Gorra, Camiseta, Pantalones"
1197,"Bolsa, Camiseta, Balón, Botella"
1198,"Zapatillas, Balón, Bolsa"
1199,"Zapatillas, Sudadera, Calcetines"
1200,"Toalla, Bolsa, Camiseta, Botella"
1201,"Zapatillas, Balón, Bolsa"
1202,"Gorra, Camiseta, Pantalones"
1203,"Gorra, Sudadera, Pantalones"
1204,"Botella, Calcetines, Toalla, Gorra, Bolsa"
1205,"Toalla, Balón"
1206,"Toalla, Sudadera, Camiseta"
1207,"Zapatillas, Balón, Bolsa, Calcetines"
1208,"Zapatillas, Botella, Pantalones, Gorra, Camiseta"
1209,Balón
1210,Zapatillas
1211,"Zapatillas, Sudadera, Calcetines"
1212,"Botella, Camiseta, Toalla"
1213,"Botella, Zapatillas, Pantalones"
1214,"Camiseta, Bolsa, Zapatillas, Pantalones"
1215,"Gorra, Camiseta, Pantalones"
1216,"Pantalones, Gorra, Camiseta"
1217,"Zapatillas, Sudadera, Balón, Bolsa"
1218,"Toalla, Bolsa, Botella"
1219,"Calcetines, Pantalones, Toalla, Sudadera, Camiseta"
1220,"Sudadera, Pantalones, Zapatillas, Balón"
1221,"Zapatillas, Sudadera, Calcetines"
1222,"Zapatillas, Botella, Calcetines, Pantalones"
1223,"Toalla, Bolsa, Botella"
1224,"Gorra, Camiseta, Pantalones"
1225,"Toalla, Bolsa, Botella"
1226,"Zapatillas, Sudadera, Calcetines"
