ID;make;model;version;months_old;power;sale_type;num_owners;gear_type;fuel_type;kms;price
98111;Porsche;911;Turbo S Cabriolet Aut.*Carboceramic *Full Optinon*;65;390;used;;automatic;gasoline;29000;119999
97362;Porsche;Cayenne;S Aut.;2;324;used;1;automatic;gasoline;3500;119999
82870;Land;RoverRangeRover;4.4Sdv8 Autobiography Aut.;36;250;used;1;automatic;diesel;12085;119950
97798;Porsche;911;930 3.3 Turbo Coup�;356;220;used;3;manual;gasoline;147000;119900
97859;Porsche;911;"Carrera S 993 Carrera S ""Vesuvio Metalizado""";237;210;used;;automatic;gasoline;132000;119900
98084;Porsche;911;Turbo S Coup� Aut.;93;390;used;;automatic;gasoline;62187;119900
98225;Porsche;911;Carrera 4S Cabriolet;8;309;used;;automatic;gasoline;38500;119900
94168;Peugeot;308;5P Style 1.6 Bluehdi 100;21;73;used;;manual;diesel;24945;119900
98138;Porsche;911;Gt3 Pdk Clubsport Ngp;50;350;used;1;automatic;gasoline;24000;119900
97753;Porsche;Panamera;4S Diesel Aut.;12;310;almost_new;1;automatic;diesel;20500;119900
97752;Porsche;Panamera;"4S Diesel Aut. ""Iva Deducible""";12;310;used;1;automatic;diesel;16200;119900
6979;Audi;A6;Rs 6 Avant 4.0 Tfsi Performance Q. Tip.;16;445;used;;automatic;gasoline;8000;119900
97751;Porsche;Panamera;4 E-Hybrid;2;340;used;1;automatic;hybrid;3543;119900
97361;Porsche;Cayenne;Cayenne 3.0-340Cv//Nacional//Gerencia;2;250;used;1;automatic;gasoline;150;119900
109241;Toyota;LandCruiser;V8;9;210;new;;automatic;diesel;0;119900
97750;Porsche;Panamera;Turbo S Pdk;45;419;used;1;automatic;gasoline;69000;119800
98192;Porsche;911;Carrera S Coup�;16;309;used;;manual;gasoline;7000;119500
98167;Porsche;911;Carrera 4S Cabrio;34;294;used;;automatic;gasoline;43200;119000
98034;Porsche;911;Gt3;128;305;used;;manual;gasoline;27000;119000
97749;Porsche;Panamera;"4S 2.9 2017 *Bose* Susp. / Llanta 20\""";16;324;used;;automatic;gasoline;11046;118900
97748;Porsche;Panamera;4 E-Hybrid;9;340;used;;automatic;hybrid;9600;118000
7682;Audi;A8;50 Tdi Quattro Tiptronic 210 K;1;210;used;;automatic;diesel;240;118000
98198;Porsche;911;991 Carrera S Cabrio Pdk Mk2 *Bose*;26;309;used;;automatic;gasoline;48312;117500
98166;Porsche;911;Carrera S Coup� Pdk 2016;27;309;used;;automatic;gasoline;8223;117500
97559;Porsche;Panamera;4 E-Hybrid/Nacional/Approved/Certificado/Iva Dedu;9;340;used;1;automatic;hybrid;10500;116900
7681;Audi;A8;A8 50 Tdi Quattro Tiptronic 28;2;210;used;;automatic;diesel;20;116900
98197;Porsche;911;991 Carrera Cabrio Pdk *Mk2* Modell 2017;23;272;used;;automatic;gasoline;29800;116500
82709;Land;RoverRangeRover;4.4Sdv8 Vogue Aut.;13;250;used;1;automatic;diesel;950;116400
15663;Bmw;320;Serie 3 F30 Diesel Essential Edition;58;135;used;;manual;diesel;90000;116000
83710;Land;RoverRangeRoverSport;4.4Sdv8 Ab Dynamic Aut. Autobiography Dynamic;3;250;km_0;;automatic;diesel;1;115900
97797;Porsche;911;3.2 Carrera Coup�;356;169;used;;manual;gasoline;215000;115000
97823;Porsche;911;3.6 Carrera Rs Base/Tour;311;191;used;;manual;gasoline;84000;115000
83704;Land;RoverRangeRoverSport;5.0 V8 Sc Svr Aut.;23;405;used;;automatic;gasoline;21300;115000
98005;Porsche;911;Gt3 Cs ( Clubsport );135;305;used;;manual;gasoline;19000;115000
97747;Porsche;Panamera;Turbo S Pdk;28;419;used;;automatic;gasoline;16000;115000
97746;Porsche;Panamera;4 E-Hybrid Executive;6;340;used;1;automatic;hybrid;150;115000
7680;Audi;A8;50 Tdi Quattro Tiptronic 210 K;4;210;km_0;;automatic;diesel;10;115000
82869;Land;RoverRangeRover;4.4Sdv8 Vogue Aut. - Techo - Camara;8;250;used;;automatic;diesel;1600;114900
83703;Land;RoverRangeRoverSport;4.4 Sdv8 *Autobiography* Dynamic;20;250;used;;automatic;diesel;27900;114500
97558;Porsche;Panamera;Turbo;29;382;used;;automatic;gasoline;12200;114500
97745;Porsche;Panamera;Gts 4.8 Pdk *Sport Chrono Paket* Bose Soundsystem;19;324;used;;automatic;gasoline;6900;114500
68957;Citroen;GrandC4Picasso;1.6E-Hdi 114Cv Etg6 Business Autom�tico '238�/Mes';50;84;used;1;manual;diesel;114000;114000
98055;Porsche;911;Gt3 3.6 415 Cv;121;305;used;;manual;gasoline;44000;114000
7679;Audi;A8;"50 Tdi Quattro Tiptronic 286 ""Modelo Nuevo """;1;210;almost_new;1;automatic;diesel;50;113900
62353;Bentley;Continental;Gtc Aut.;116;411;used;;automatic;gasoline;48159;113500
82708;Land;RoverRangeRover;4.4Sdv8 Vogue Autom�tico 340Cv De Gerencia;29;250;used;;automatic;diesel;4760;113000
7064;Audi;A6;Rs 6 Avant 4.0 Tfsi Performance Q. Tip.;22;445;used;1;automatic;gasoline;25000;112900
98131;Porsche;911;Carrera 4S Cabriolet Pdk;50;294;used;1;automatic;gasoline;25000;112900
97744;Porsche;Panamera;4S Diesel *2017 / Susp / Pano*;7;310;used;;automatic;diesel;13800;112900
94192;Peugeot;308;5P Style 1.6 Bluehdi 73Kw (100Cv);14;73;used;;manual;diesel;25027;112800
98165;Porsche;911;991 Carrera S Coupe Pdk Mk2 *Techo*;27;309;used;;automatic;gasoline;28000;112500
97743;Porsche;Panamera;4 Aut.;9;243;used;;automatic;gasoline;8000;112000
98164;Porsche;911;991 Carrera S Pdk *Escape Deportivo* Bose;27;309;used;;automatic;gasoline;28000;111900
7063;Audi;A6;Rs 6 Avant 4.0 Tfsi Quattro Tiptronic;16;412;used;1;automatic;gasoline;11000;111900
98137;Porsche;911;Carrera 4S Cabriolet Pdk;41;294;used;;automatic;gasoline;53912;111600
82272;Land;RoverDefender;Xs 90 2.2 Tdci (Lhd) *The End Edition*;22;90;used;;manual;diesel;50;110900
83702;Land;RoverRangeRoverSport;5.0 V8 Sc Svr;24;405;used;;automatic;gasoline;77000;110500
7678;Audi;A8;A8 50 Tdi Quattro Tiptronic 28;2;210;used;;automatic;diesel;10;110300
98083;Porsche;911;Gt3;94;320;used;;manual;gasoline;50000;110000
98033;Porsche;911;Turbo;126;353;used;;manual;gasoline;13400;110000
98110;Porsche;911;*Gestionamos La Venta De Su Coche Usado, Consultar;70;294;used;;automatic;gasoline;49300;109900
98007;Porsche;911;Gt3//Approved//Certificado//Manual//;130;305;used;1;manual;gasoline;42900;109900
98196;Porsche;911;Carrera S;21;309;used;;automatic;gasoline;32625;109900
98224;Porsche;911;Carrera Coup� Pdk;7;272;used;1;automatic;gasoline;14900;109900
97331;Porsche;Cayenne;Gts//Nacional//Approved/Certificado/Iva Deducible;17;324;used;1;automatic;gasoline;8900;109900
21353;Bmw;X5;"M Individual *Panor�mico* Harman Kardon / 21\""";21;423;used;;automatic;gasoline;7700;109500
1889;Audi;A3;Sportback 1.6Tdi Attraction;67;77;used;;manual;diesel;138000;109000
98072;Porsche;911;Gt3 Mk2;102;320;used;;manual;gasoline;70000;109000
21776;Bmw;X6;M *Bang&Olufsen*;28;423;used;;automatic;gasoline;21805;108900
95541;Peugeot;508;Sw 2.0Hdi 150Cv Business_�ltimo Modelo '240�/Mes';38;110;used;1;manual;diesel;108000;108000
98126;Porsche;911;Carrera 4S Cabriolet Pdk Sport Chrono Plus;56;294;used;;automatic;gasoline;49000;107900
98130;Porsche;911;Carrera 4S Cabrio;47;294;used;;automatic;gasoline;30500;107900
98163;Porsche;911;Carrera Coup� Pdk 2016;27;272;used;;automatic;gasoline;12000;107900
97529;Porsche;Macan;Turbo Performance Package 441 Cvs *Pano*;10;324;used;;automatic;gasoline;17228;106900
18661;Bmw;640;D Cabrio - Edition M Sport - Pack M - Harman/Kardo;6;230;used;;automatic;diesel;4250;106900
7677;Audi;A8;50 Tdi Quattro Tiptronic 210 K;2;210;used;;automatic;diesel;250;106000
98136;Porsche;911;Carrera S Cabriolet Pdk//Approved//Certificado//;48;294;used;1;automatic;gasoline;24900;105900
82868;Land;RoverRangeRover;4.4 Sdv8 Vogue Panor�mico;31;250;used;;automatic;diesel;19200;105900
98195;Porsche;911;991 Carrera Pdk *Mk2* Sport Chrono;26;272;used;;semi-automatic;gasoline;12139;105900
21352;Bmw;X5;M;26;423;used;;automatic;gasoline;10890;105900
97742;Porsche;Panamera;4 Pdk *2017*;13;243;used;;automatic;gasoline;8000;105900
62352;Bentley;Continental;W12 Gt Speed Restiling;46;460;used;;automatic;gasoline;25000;105635
62351;Bentley;Continental;Gt W12 576Cv Mulliner Ngp;71;424;used;1;automatic;gasoline;45000;105576
62350;Bentley;Continental;Gtc Continental Cabrio Gtc Aut. Gtc;82;411;used;;automatic;gasoline;20000;105000
7062;Audi;A6;Rs 6 Avant 4.0 Tfsi Performance Q. Tip.;26;445;used;;automatic;gasoline;36817;104990
7676;Audi;A8;50 Tdi 210Kw 286Cv Quattro Tiptronic;2;;demo;;automatic;diesel;3500;104990
7675;Audi;A8;A8 Launch Edition 50 Tdi Quat;2;210;used;;automatic;diesel;150;104600
21775;Bmw;X6;M *Night Vision* Bang&Olufsen;24;423;used;;automatic;gasoline;19950;104500
97292;Porsche;Cayenne;Gts Aut.;15;324;used;;automatic;gasoline;21900;104000
97360;Porsche;Cayenne;-;2;250;used;;automatic;gasoline;10000;103500
21419;Bmw;X5;M50D - Harman Kardon - Internet - Led - Head Up;5;280;used;;automatic;diesel;4940;103500
82867;Land;RoverRangeRover;4.4Sdv8 Vogue Aut. Diesel 5 P.;21;250;used;;automatic;diesel;22503;103200
82502;Land;RoverDiscovery;2.7Tdv6 Se;123;140;used;;automatic;diesel;103000;103000
98135;Porsche;911;Carrera 4 Cabriolet 3.5 Auto Pdk *Nacional*;45;257;used;1;automatic;gasoline;13650;102900
82707;Land;RoverRangeRover;4.4Sdv8 Vogue Diesel 340Cv Vogue;22;250;used;;automatic;diesel;16990;102300
97291;Porsche;Cayenne;Gts Aut.;16;324;used;1;automatic;gasoline;10200;102000
7674;Audi;A8;A8 50 Tdi Quattro Tiptronic 28;2;210;used;;automatic;diesel;150;102000
98162;Porsche;911;991 Carrera Coupe Pdk *Mk2*;27;272;used;;automatic;gasoline;19500;100900
97841;Porsche;911;Carrera Cabrio Manual,Libro,Impecable,...;273;210;used;;manual;gasoline;155000;100000
97741;Porsche;Panamera;Gts;21;324;used;;automatic;gasoline;23000;100000
7493;Audi;A8;4.2Tdi Cd Quattro Tiptronic;14;283;km_0;;automatic;diesel;1500;100000
19350;Bmw;X1;Sdrive 18Da;51;105;used;;automatic;diesel;104969;99999
97557;Porsche;Panamera;Turbo S Pdk 570 Cv;32;419;used;1;automatic;gasoline;38000;99999
62349;Bentley;Continental;Gtc Aut.;121;411;used;2;automatic;gasoline;55000;99900
98082;Porsche;911;Gt3 Mkii. Look Rs ,Stock;92;331;used;1;manual;gasoline;35000;99900
98091;Porsche;911;Carrera Gts Coup�;81;300;used;2;automatic;gasoline;34693;99900
62348;Bentley;Continental;Gtc Aut. Speed 610Cv;114;449;used;2;automatic;gasoline;28000;99900
98161;Porsche;911;Carrera Coup� Black Edition Pdk;29;257;used;;automatic;gasoline;15000;99900
82271;Land;RoverDefender;Works V8;95;372;used;2;manual;gasoline;50;99900
97740;Porsche;Panamera;Gts;26;324;used;;automatic;gasoline;16400;99890
98071;Porsche;911;Turbo Cabriolet Pdk;100;368;used;;automatic;gasoline;76200;99500
98125;Porsche;911;Carrera 4S Coup� Pdk;52;294;used;;automatic;gasoline;33500;99500
7672;Audi;A8;A8 50 Tdi Quattro Tiptronic 28;2;210;used;;automatic;diesel;2000;99500
7673;Audi;A8;A8 50 Tdi Quattro Tiptronic 28;2;210;used;;automatic;diesel;300;99500
18660;Bmw;640;640D Gran Coupe Individual;14;233;demo;1;automatic;diesel;4198;99490
62347;Bentley;Continental;Gtc Aut.;91;411;used;2;automatic;gasoline;34000;99000
98054;Porsche;911;Turbo Aero Kit , Cer�micos, 8.000Km;117;353;used;;automatic;gasoline;8000;99000
18659;Bmw;640;D Xdrive Gran Coup�;3;230;used;1;automatic;diesel;34;99000
98124;Porsche;911;Carrera 4S Coup� Pdk Buckets/Pdls/Escapes/Techo;60;294;used;1;automatic;gasoline;56200;98900
98194;Porsche;911;991 Carrera Pdk *Sport Chrono* Escape/Llanta 20;22;272;used;;automatic;gasoline;12800;98900
7671;Audi;A8;A8 Launch Edition 50 Tdi Quat;2;210;used;;automatic;diesel;154;98600
82866;Land;RoverRangeRover;Vogue 3.0 Tdv6/ Black Design Pack/ Nacional;17;190;used;1;automatic;diesel;23000;98500
97288;Porsche;Cayenne;Gts Aut.;21;324;used;;automatic;gasoline;19000;98500
7670;Audi;A8;50 Tdi Quattro Tiptronic 210 K;2;210;used;;automatic;diesel;30;98500
18658;Bmw;640;640D Gran Coupe;4;233;km_0;1;automatic;diesel;16;98300
62346;Bentley;Continental;Speed W12 Gt;84;423;used;1;automatic;gasoline;148219;98000
98109;Porsche;911;Carrera 4S Coup� Pdk;63;294;used;;automatic;gasoline;40000;98000
98108;Porsche;911;Carrera S Coup�;68;294;used;1;automatic;gasoline;24847;98000
62345;Bentley;Continental;Gtc Aut.;134;411;used;2;automatic;gasoline;29100;97900
83701;Land;RoverRangeRoverSport;5.0 V8 Supercharged Autobiogra;25;375;used;;automatic;gasoline;13807;97720
97330;Porsche;Cayenne;S Diesel;17;283;used;;automatic;diesel;15800;97600
98193;Porsche;911;991 Carrera Coupe Pdk *Mk2* Bose;22;272;used;;automatic;gasoline;44900;97500
97354;Porsche;Cayenne;Aut.;3;250;demo;1;automatic;gasoline;1500;97500
7480;Audi;A7;Sportback 3.0 Tdi Quattro Tiptronic 210;1;210;used;;automatic;diesel;10;97500
7481;Audi;A7;Sportback 3.0 Tdi Quattro Tiptronic 210;1;210;used;;automatic;diesel;10;97500
7668;Audi;A8;50 Tdi Quattro Tiptronic 210 K;2;210;used;;automatic;diesel;10;97000
7669;Audi;A8;50 Tdi Quattro Tiptronic 210 K;2;210;used;;automatic;diesel;10;97000
7667;Audi;A8;50 Tdi 210Kw (286Cv) Quattro Tiptronic;2;210;km_0;;automatic;diesel;999;96900
98107;Porsche;911;Carrera 4S Coup�;64;294;used;;automatic;gasoline;84000;96500
97739;Porsche;Panamera;Turbo S Executive Pdk;45;419;used;;automatic;gasoline;96200;96200
97329;Porsche;Cayenne;Gts Aut.;22;324;used;1;automatic;gasoline;30500;96000
97528;Porsche;Macan;Turbo;34;294;used;;automatic;gasoline;6000;96000
97738;Porsche;Panamera;Turbo S Pdk *Cer�micos*;50;419;used;;automatic;gasoline;91000;95900
83700;Land;RoverRangeRoverSport;3.0Sdv6 Autobiography 306 Aut.;16;225;used;;automatic;diesel;22500;95900
97278;Porsche;Cayenne;Gts 3.6 *Sport Chrono Paket* Fond Intertainment;38;324;used;;automatic;gasoline;14776;95900
97328;Porsche;Cayenne;Gts Aut//Nacional//Approved//Certificado//;17;324;used;1;automatic;gasoline;10000;95900
18857;Bmw;730;"D - Pack M - Ll 20"" - Driving Assistant Plus";6;195;used;;automatic;diesel;4100;95900
97353;Porsche;Cayenne;S Diesel;8;283;used;;automatic;diesel;7100;95600
82710;Land;RoverRangeRover;Vogue 4.4 Sdv8 340Cv *Auto, Cuero, Nav. Techo*;26;250;used;1;automatic;diesel;61000;95450
83699;Land;RoverRangeRoverSport;4.4 Sdv8 Autobiography Dynamic;23;250;used;;automatic;diesel;9658;95100
102081;Seat;Leon;Le�n 1.6Tdi Cr Style Dsg;89;77;used;;automatic;diesel;100000;95000
97737;Porsche;Panamera;Gts Pdk;37;324;used;;automatic;gasoline;71600;95000
83625;Land;RoverRangeRoverSport;5.0 V8 Supercharg Lumma Design;50;375;used;1;automatic;gasoline;35000;95000
98106;Porsche;911;Carrera Coup� Pdk;72;257;used;1;automatic;gasoline;32000;95000
62344;Bentley;Continental;Gtc Nacional;123;375;used;;automatic;gasoline;31000;95000
62343;Bentley;Continental;Flying Spur Impecable;98;412;used;;automatic;gasoline;24724;95000
7666;Audi;A8;A8 50 Tdi Quattro Tiptronic 28;2;210;used;;automatic;diesel;79;95000
97809;Porsche;911;3.3 Turbo Coup�;329;261;used;;manual;gasoline;1;95000
83698;Land;RoverRangeRoverSport;3.0Sdv6 Autobiography *Limited Edition*Full Full*;26;225;used;1;automatic;diesel;19000;94999
97527;Porsche;Macan;Turbo Aut. Carbono !;24;294;used;1;automatic;gasoline;18000;94999
62342;Bentley;Continental;Gt Speed Aut.;93;449;used;2;automatic;gasoline;12000;94999
97555;Porsche;Panamera;Gts 324 Kw (440 Cv);28;324;used;;manual;gasoline;34000;94990
97556;Porsche;Panamera;Gts 324 Kw (440 Cv);28;324;used;;manual;gasoline;34000;94990
7061;Audi;A6;Rs 6 Avant 4.0 Tfsi Quattro Tiptronic;26;412;used;1;automatic;gasoline;25000;94990
98123;Porsche;911;Carrera 4S Pdk *Aerokit / Bose*;55;294;used;;automatic;gasoline;55300;94900
82864;Land;RoverRangeRover;4.4Sdv8 Vogue;26;250;used;1;automatic;diesel;21100;94900
82863;Land;RoverRangeRover;4.4Sdv8 Vogue Aut. 340Cv 5 Puertas;26;250;used;;automatic;diesel;21100;94900
82865;Land;RoverRangeRover;3.0 Tdv6 Vogue Panor�mico;26;190;used;;automatic;diesel;8300;94900
18856;Bmw;730;D Xdrive;8;195;demo;1;automatic;diesel;4;94900
18657;Bmw;640;D Xdrive Gran Coup�;3;230;demo;1;automatic;diesel;;94900
27819;Ford;Mustang;Need For Speed;84;302;used;;manual;gasoline;13800;94800
97526;Porsche;Macan;Turbo Pdk;24;294;used;;automatic;gasoline;18701;93999
97352;Porsche;Cayenne;Nacional//Approved//Certificado//Iva Deducible;3;250;used;1;automatic;gasoline;1500;93900
83736;Land;RoverRangeRoverSport;3.0Sdv6 Hse Dynamic 306 Aut.;3;225;used;;automatic;diesel;1;93900
97287;Porsche;Cayenne;S Diesel;16;283;used;;automatic;diesel;11722;93600
98134;Porsche;911;991 Carrera S Coup� Pdk *400 Cvs*;44;294;used;;automatic;gasoline;50000;93500
12387;Bmw;120;Serie 1 E81 E87 Diesel;130;130;used;;manual;diesel;197000;93000
18655;Bmw;640;D Gran Coup�;4;230;demo;;automatic;diesel;20;93000
18656;Bmw;640;D Gran Coup�;4;230;demo;1;automatic;diesel;1;93000
98090;Porsche;911;Turbo Pdk (500Cv);81;368;used;1;semi-automatic;gasoline;65000;92900
98105;Porsche;911;991 Carrera S Pdk *Sport Chrono / Techo*;66;294;used;;automatic;gasoline;62000;92900
98057;Porsche;911;Turbo Coup�, Pdk, Porsche Aprovedd.;99;368;used;;automatic;gasoline;78000;92800
21774;Bmw;X6;F16/F86 Diesel Xdrive M50Da;6;280;used;;automatic;diesel;4500;92700
98104;Porsche;911;Carrera 4 Gts Cabriolet;69;300;used;;manual;gasoline;21000;92500
18654;Bmw;640;D Gran Coup�;9;230;demo;1;automatic;diesel;20;92000
98089;Porsche;911;Carrera Gts Pdk;83;300;used;;automatic;gasoline;29900;91911
98122;Porsche;911;Carrera 4S Cabriolet Pdk Full !! Impoluto;61;294;used;;automatic;gasoline;55000;91900
97286;Porsche;Cayenne;S Diesel;20;283;used;;automatic;diesel;22100;91900
97327;Porsche;Cayenne;S Diesel *Panor�mico* Suspensi�n Neum�tica;23;283;used;;automatic;diesel;19900;91900
18652;Bmw;640;D Gran Coup�;3;230;used;;automatic;diesel;50;91900
18653;Bmw;640;D Gran Coup�;8;230;used;;automatic;diesel;50;91900
97525;Porsche;Macan;Gts Aut.;2;265;demo;1;automatic;gasoline;8000;91700
83709;Land;RoverRangeRoverSport;3.0Sdv6 Hse Dynamic 306;7;225;new;;automatic;diesel;10;90990
56029;Volkswagen;Passat;1.9Tdi Bluemotion;116;77;used;;manual;diesel;131000;90000
62341;Bentley;Continental;Gtc Aut.;127;411;used;;automatic;gasoline;112000;90000
98129;Porsche;911;(991) Carrera Cabriolet Pdk 350Cv;48;257;used;1;;gasoline;66000;90000
97343;Porsche;Cayenne;Diesel Platinum Edition Aut.;7;193;used;;automatic;diesel;20900;90000
97524;Porsche;Macan;Gts Aut.;13;265;used;;automatic;gasoline;17900;90000
97325;Porsche;Cayenne;S Diesel;15;283;used;;automatic;diesel;10000;90000
97326;Porsche;Cayenne;S Diesel;15;283;used;;automatic;diesel;5213;90000
62339;Bentley;Continental;Bentley Continental Gt Speed;97;449;used;;automatic;gasoline;82000;89999
62340;Bentley;Continental;Gtc*Perfecto Estado*Full Equipe*;132;412;used;1;automatic;gasoline;56000;89999
97247;Porsche;Cayenne;S Diesel Aut.;32;283;used;;automatic;diesel;29000;89999
21217;Bmw;X5;Xdrive 50Ia*Security*Blindado*;55;300;used;;automatic;gasoline;21000;89999
62338;Bentley;Continental;Gtc Aut.;127;411;used;;automatic;gasoline;112000;89990
97324;Porsche;Cayenne;Gts;25;323;used;;automatic;gasoline;20900;89990
97833;Porsche;911;Carrera Cabrio;285;210;used;;manual;gasoline;159000;89900
98133;Porsche;911;Carrera S Coup� Pdk **Nacional/Approved**;50;294;used;2;automatic;gasoline;59000;89900
98160;Porsche;911;991 Carrera Pdk 3.4 *Black Edition* Bose;27;257;used;;automatic;gasoline;39511;89900
82862;Land;RoverRangeRover;4.4Sdv8 Vogue Aut.;17;250;used;;automatic;diesel;36818;89900
98112;Porsche;911;Carrera S Coup� Pdk//Nacional/Approved/Certificado;62;294;used;1;automatic;gasoline;19900;89900
97322;Porsche;Cayenne;S E-Hybrid;20;306;used;1;automatic;hybrid;15000;89900
97277;Porsche;Cayenne;S E-Hybrid;30;306;used;1;automatic;hybrid;14700;89900
97523;Porsche;Macan;"Gts *Pano / Llanta 21\"" / Suspension*";9;265;used;;automatic;gasoline;6858;89900
21773;Bmw;X6;40D - Head Up - Performance - Techo - Navi Profe;2;230;used;;automatic;diesel;4300;89900
97323;Porsche;Cayenne;S Diesel Con Pcm Nuevo Y Connect Plus !!;19;283;used;1;automatic;diesel;3100;89900
27817;Ford;Mustang;Interceptor Sc750 Wide Body;34;522;used;;manual;gasoline;15500;89800
27818;Ford;Mustang;Gtr Supercharged, Neto Export Price;27;478;used;;manual;gasoline;10000;89800
97522;Porsche;Macan;S Diesel;37;190;used;1;automatic;diesel;3699;89590
27816;Ford;Mustang;Shelby Gt350 2016;26;387;used;1;manual;gasoline;5700;89579
97276;Porsche;Cayenne;Turbo Aut. Techo Panoramico, Leds, Navi;31;382;used;1;automatic;gasoline;37000;89500
98223;Porsche;911;991 Mk2 Carrera Cabriolet Pdk;14;272;used;1;automatic;gasoline;23000;89370
